userId1,userId2,cleanlinessLevel_user1,cleanlinessLevel_user2,smokingPreference_user1,smokingPreference_user2,drinkingPreference_user1,drinkingPreference_user2,sleepingSchedule_user1,sleepingSchedule_user2,budgetRange_user1,budgetRange_user2,preferredLocation_user1,preferredLocation_user2,hobbies_user1,hobbies_user2,compatibility_score
183,196,4,1,yes,no,no,yes,night,irregular,15961,12799,HSR Layout,Whitefield,"cricket,coding,reading",reading,51
195,193,4,2,no,no,no,yes,early,early,11914,6029,BTM Layout,Koramangala,"cricket,coding,movies","cricket,reading,coding",72
27,97,5,2,yes,no,yes,no,night,irregular,19128,8987,Whitefield,BTM Layout,"coding,cricket","music,coding",47
41,95,1,2,no,no,yes,no,night,irregular,11570,16076,BTM Layout,Whitefield,coding,cooking,62
69,70,4,2,yes,yes,yes,yes,irregular,night,6733,11058,Whitefield,Whitefield,"reading,movies",reading,83
167,111,1,3,no,yes,no,no,night,night,7610,5505,Koramangala,HSR Layout,movies,cricket,70
140,55,4,3,yes,yes,yes,yes,night,night,12972,7868,Whitefield,Indiranagar,"movies,cricket",reading,78
110,16,3,1,no,no,yes,yes,night,night,6803,12019,HSR Layout,HSR Layout,"cricket,coding",travel,86
159,126,1,2,no,no,yes,no,irregular,early,10591,14961,HSR Layout,Koramangala,"reading,cooking","cricket,movies",62
71,142,2,1,no,yes,no,yes,early,early,17782,11161,HSR Layout,Koramangala,coding,"cooking,coding",61
74,41,1,1,no,no,no,yes,early,night,7844,11570,Whitefield,BTM Layout,cooking,coding,64
168,175,4,3,no,yes,no,yes,night,night,8472,19604,HSR Layout,Indiranagar,"coding,movies","coding,cricket,reading",61
31,79,5,2,no,no,no,yes,night,early,7003,10283,Indiranagar,Whitefield,"cooking,movies","cricket,travel",58
176,115,1,3,yes,no,yes,yes,night,early,15034,18331,Indiranagar,BTM Layout,"coding,movies","cricket,cooking",60
28,125,5,5,yes,yes,no,yes,irregular,irregular,19515,10869,Whitefield,Whitefield,"cricket,music",travel,80
53,191,5,5,no,yes,yes,yes,early,night,8897,11105,Indiranagar,Indiranagar,"coding,cricket",travel,74
123,159,4,1,yes,no,no,yes,irregular,irregular,14698,10591,Whitefield,HSR Layout,"music,reading,cooking","reading,cooking",64
77,141,5,1,no,yes,yes,yes,irregular,night,7203,6335,HSR Layout,Koramangala,"coding,cricket","music,cooking",59
88,96,3,5,no,no,yes,yes,irregular,night,16544,12062,Koramangala,Indiranagar,"movies,coding","cricket,travel,music",70
104,164,5,4,yes,yes,yes,no,early,irregular,19297,17462,Indiranagar,Indiranagar,"cooking,reading,coding","movies,coding,cricket",78
64,118,4,2,no,no,yes,no,early,early,5317,16454,BTM Layout,Whitefield,"movies,cooking,cricket","movies,reading,cricket",72
113,188,5,1,no,no,no,yes,night,early,11230,8483,Koramangala,Koramangala,"reading,travel,cricket","movies,travel",69
80,25,4,5,yes,yes,yes,yes,night,night,17935,13052,Koramangala,BTM Layout,"reading,cooking,cricket",cooking,85
154,11,1,3,no,yes,no,no,night,irregular,11413,13733,HSR Layout,HSR Layout,travel,cricket,70
138,137,5,4,no,no,yes,no,early,early,7103,15589,Whitefield,BTM Layout,reading,cricket,68
161,45,5,2,yes,no,yes,no,night,irregular,15538,7008,Whitefield,Indiranagar,"coding,reading",coding,47
195,124,4,1,no,no,no,no,early,early,11914,13594,BTM Layout,BTM Layout,"cricket,coding,movies","music,travel,movies",94
186,172,3,5,yes,yes,no,yes,irregular,night,14874,9985,HSR Layout,BTM Layout,"coding,cricket,reading",cooking,60
111,38,3,5,yes,no,no,yes,night,early,5505,6159,HSR Layout,BTM Layout,cricket,"reading,travel",53
79,124,2,1,no,no,yes,no,early,early,10283,13594,Whitefield,BTM Layout,"cricket,travel","music,travel,movies",75
40,82,5,3,no,no,no,no,night,irregular,6344,7830,Whitefield,Whitefield,"movies,reading,coding",cricket,83
160,143,1,3,no,yes,yes,no,night,early,12018,7162,Indiranagar,Indiranagar,cooking,"cricket,movies",60
58,127,2,5,no,yes,no,yes,night,night,11767,19517,Whitefield,HSR Layout,coding,"travel,cricket",54
158,170,1,2,yes,yes,no,yes,early,night,17308,17336,Whitefield,Indiranagar,coding,"cricket,music,coding",68
122,11,4,3,no,yes,yes,no,irregular,irregular,12411,13733,Koramangala,HSR Layout,"coding,music",cricket,65
119,130,2,3,yes,yes,yes,yes,night,night,14463,5929,BTM Layout,Indiranagar,coding,"movies,coding",81
2,114,5,2,no,yes,yes,yes,early,early,16878,5797,HSR Layout,Koramangala,"movies,reading,cooking","movies,reading",70
44,129,3,3,yes,no,no,yes,irregular,night,9327,9851,Whitefield,Indiranagar,"cricket,movies,travel",travel,60
109,187,5,5,yes,no,no,yes,night,night,15173,18590,HSR Layout,BTM Layout,"reading,cricket,travel","music,movies,coding",64
95,103,2,3,no,no,no,no,irregular,irregular,16076,18398,Whitefield,BTM Layout,cooking,"movies,coding,cooking",85
191,101,5,5,yes,yes,yes,yes,night,night,11105,19388,Indiranagar,Whitefield,travel,cricket,80
90,154,5,1,yes,no,yes,no,early,night,14084,11413,Whitefield,HSR Layout,"cricket,reading",travel,46
8,68,2,2,yes,no,no,no,irregular,night,5872,11109,Koramangala,Koramangala,"coding,reading",reading,73
151,198,3,2,yes,yes,no,yes,irregular,irregular,10233,16497,Indiranagar,Koramangala,music,"movies,cooking",68
72,11,3,3,yes,yes,yes,no,irregular,irregular,14301,13733,Indiranagar,HSR Layout,reading,cricket,77
70,141,2,1,yes,yes,yes,yes,night,night,11058,6335,Whitefield,Koramangala,reading,"music,cooking",82
164,31,4,5,yes,no,no,no,irregular,night,17462,7003,Indiranagar,Indiranagar,"movies,coding,cricket","cooking,movies",71
8,38,2,5,yes,no,no,yes,irregular,early,5872,6159,Koramangala,BTM Layout,"coding,reading","reading,travel",54
195,163,4,4,no,no,no,no,early,night,11914,17524,BTM Layout,Whitefield,"cricket,coding,movies","cricket,music",73
110,94,3,3,no,no,yes,yes,night,early,6803,19691,HSR Layout,Indiranagar,"cricket,coding",coding,73
100,10,3,1,yes,yes,no,no,night,irregular,16137,12532,Indiranagar,Koramangala,"travel,cooking,reading",travel,73
91,145,3,1,no,no,yes,yes,early,early,18094,19021,Whitefield,HSR Layout,"reading,coding,cooking",reading,86
173,49,1,3,no,no,yes,yes,night,night,13986,18885,Indiranagar,HSR Layout,cricket,"reading,movies",80
106,131,3,4,no,yes,yes,yes,night,early,17990,9541,HSR Layout,BTM Layout,coding,"travel,movies,coding",61
120,176,2,1,no,yes,no,yes,early,night,11832,15034,Koramangala,Indiranagar,"coding,movies,cricket","coding,movies",58
57,93,2,3,yes,yes,no,no,night,early,9243,9512,Indiranagar,BTM Layout,reading,"cooking,reading",78
34,45,3,2,yes,no,yes,no,early,irregular,8679,7008,HSR Layout,Indiranagar,"reading,movies",coding,55
191,178,5,1,yes,yes,yes,yes,night,night,11105,6054,Indiranagar,Koramangala,travel,coding,72
96,185,5,1,no,yes,yes,yes,night,night,12062,15218,Indiranagar,Koramangala,"cricket,travel,music","coding,music",69
117,20,3,3,yes,yes,yes,no,irregular,night,9738,12201,Indiranagar,Whitefield,"cricket,movies,coding","cricket,cooking,coding",70
112,76,3,4,no,no,yes,no,early,night,17700,16884,HSR Layout,BTM Layout,"cricket,movies",reading,65
99,135,5,2,yes,yes,no,no,early,early,17627,9913,HSR Layout,Whitefield,"coding,movies,music","reading,cooking",74
180,161,4,5,no,yes,no,yes,early,night,6876,15538,Indiranagar,Whitefield,music,"coding,reading",48
40,164,5,4,no,yes,no,no,night,irregular,6344,17462,Whitefield,Indiranagar,"movies,reading,coding","movies,coding,cricket",64
122,84,4,1,no,no,yes,no,irregular,night,12411,8282,Koramangala,Koramangala,"coding,music","cricket,reading",68
30,21,1,1,yes,no,no,no,night,early,15517,14144,Indiranagar,Indiranagar,reading,"reading,music",80
55,15,3,2,yes,yes,yes,yes,night,early,7868,12844,Indiranagar,Whitefield,reading,"travel,cricket,coding",72
103,92,3,5,no,yes,no,no,irregular,early,18398,7486,BTM Layout,BTM Layout,"movies,coding,cooking","movies,travel,coding",72
4,134,2,3,yes,yes,yes,yes,early,early,17212,17919,BTM Layout,Indiranagar,"cooking,music","music,cricket,cooking",91
30,24,1,3,yes,no,no,no,night,night,15517,8943,Indiranagar,Koramangala,reading,"reading,coding",69
162,88,4,3,no,no,yes,yes,night,irregular,8842,16544,HSR Layout,Koramangala,music,"movies,coding",68
47,8,3,2,yes,yes,yes,no,night,irregular,15576,5872,BTM Layout,Koramangala,"travel,cooking,reading","coding,reading",61
161,194,5,4,yes,yes,yes,yes,night,irregular,15538,16207,Whitefield,Koramangala,"coding,reading","reading,travel",78
61,59,4,5,yes,yes,yes,yes,irregular,night,16727,5212,HSR Layout,HSR Layout,"music,travel,coding",cricket,78
159,164,1,4,no,yes,yes,no,irregular,irregular,10591,17462,HSR Layout,Indiranagar,"reading,cooking","movies,coding,cricket",54
142,172,1,5,yes,yes,yes,yes,early,night,11161,9985,Koramangala,BTM Layout,"cooking,coding",cooking,72
159,158,1,1,no,yes,yes,no,irregular,early,10591,17308,HSR Layout,Whitefield,"reading,cooking",coding,50
36,99,1,5,no,yes,no,no,early,early,17464,17627,HSR Layout,HSR Layout,"travel,cooking","coding,movies,music",79
136,135,4,2,yes,yes,no,no,irregular,early,14683,9913,HSR Layout,Whitefield,"cooking,reading","reading,cooking",76
106,55,3,3,no,yes,yes,yes,night,night,17990,7868,HSR Layout,Indiranagar,coding,reading,70
115,110,3,3,no,no,yes,yes,early,night,18331,6803,BTM Layout,HSR Layout,"cricket,cooking","cricket,coding",73
78,142,1,1,no,yes,no,yes,night,early,8555,11161,Koramangala,Koramangala,music,"cooking,coding",64
144,181,2,3,yes,no,yes,yes,night,early,10338,14117,Whitefield,Indiranagar,"coding,cricket",travel,62
130,76,3,4,yes,no,yes,no,night,night,5929,16884,Indiranagar,BTM Layout,"movies,coding",reading,58
18,101,2,5,yes,yes,no,yes,early,night,14587,19388,HSR Layout,Whitefield,movies,cricket,58
198,13,2,3,yes,no,yes,no,irregular,early,16497,6202,Koramangala,Koramangala,"movies,cooking",music,58
43,20,4,3,no,yes,no,no,night,night,17477,12201,HSR Layout,Whitefield,"reading,coding","cricket,cooking,coding",71
156,42,1,5,no,yes,no,yes,early,irregular,7127,11088,Koramangala,BTM Layout,"music,coding,reading",music,49
133,193,2,2,yes,no,no,yes,irregular,early,14522,6029,Whitefield,Koramangala,"coding,cricket,cooking","cricket,reading,coding",56
67,104,1,5,no,yes,no,yes,night,early,13705,19297,BTM Layout,Indiranagar,"cricket,reading","cooking,reading,coding",45
46,182,5,4,yes,no,yes,no,early,night,18404,17634,Indiranagar,Koramangala,"travel,coding",travel,58
113,55,5,3,no,yes,no,yes,night,night,11230,7868,Koramangala,Indiranagar,"reading,travel,cricket",reading,63
154,94,1,3,no,no,no,yes,night,early,11413,19691,HSR Layout,Indiranagar,travel,coding,56
178,177,1,3,yes,no,yes,no,night,irregular,6054,13866,Koramangala,BTM Layout,coding,"movies,cooking,music",46
135,48,2,4,yes,no,no,yes,early,early,9913,10171,Whitefield,Whitefield,"reading,cooking","travel,movies",73
158,37,1,3,yes,yes,no,yes,early,early,17308,14352,Whitefield,Whitefield,coding,"cricket,movies,music",80
69,55,4,3,yes,yes,yes,yes,irregular,night,6733,7868,Whitefield,Indiranagar,"reading,movies",reading,78
121,78,5,1,yes,no,no,no,irregular,night,19452,8555,Whitefield,Koramangala,movies,music,52
32,119,5,2,yes,yes,yes,yes,early,night,12160,14463,HSR Layout,BTM Layout,"reading,cooking",coding,68
1,196,3,1,yes,no,yes,yes,early,irregular,11708,12799,Indiranagar,Whitefield,coding,reading,63
14,181,1,3,yes,no,no,yes,early,early,10473,14117,BTM Layout,Indiranagar,music,travel,60
132,200,2,4,no,no,no,no,irregular,irregular,18026,12224,Koramangala,Koramangala,"movies,cooking","movies,music,coding",89
128,37,5,3,no,yes,no,yes,night,early,13693,14352,BTM Layout,Whitefield,cricket,"cricket,movies,music",56
36,134,1,3,no,yes,no,yes,early,early,17464,17919,HSR Layout,Indiranagar,"travel,cooking","music,cricket,cooking",66
43,12,4,3,no,no,no,yes,night,early,17477,11310,HSR Layout,Whitefield,"reading,coding","coding,movies,cricket",61
150,73,4,3,no,yes,yes,no,irregular,early,8254,8814,HSR Layout,Indiranagar,"cricket,travel,coding","coding,reading",58
134,76,3,4,yes,no,yes,no,early,night,17919,16884,Indiranagar,BTM Layout,"music,cricket,cooking",reading,55
22,165,4,5,no,no,no,no,night,early,5483,12683,Whitefield,Koramangala,"movies,coding,cricket","cricket,music,travel",71
52,59,5,5,no,yes,no,yes,irregular,night,5210,5212,Indiranagar,HSR Layout,"cricket,music,travel",cricket,60
187,48,5,4,no,no,yes,yes,night,early,18590,10171,BTM Layout,Whitefield,"music,movies,coding","travel,movies",71
85,83,5,3,no,no,yes,yes,irregular,irregular,15898,7702,Koramangala,HSR Layout,music,"cricket,music",79
147,44,1,3,no,yes,no,no,irregular,irregular,13129,9327,Whitefield,Whitefield,cricket,"cricket,movies,travel",83
102,108,3,2,no,yes,no,no,irregular,night,10103,17635,Koramangala,BTM Layout,travel,"music,movies",58
174,66,1,5,yes,no,yes,yes,irregular,irregular,16735,10049,Indiranagar,Whitefield,cricket,"movies,music,cricket",65
59,195,5,4,yes,no,yes,no,night,early,5212,11914,HSR Layout,BTM Layout,cricket,"cricket,coding,movies",51
193,28,2,5,no,yes,yes,no,early,irregular,6029,19515,Koramangala,Whitefield,"cricket,reading,coding","cricket,music",47
142,15,1,2,yes,yes,yes,yes,early,early,11161,12844,Koramangala,Whitefield,"cooking,coding","travel,cricket,coding",88
173,82,1,3,no,no,yes,no,night,irregular,13986,7830,Indiranagar,Whitefield,cricket,cricket,59
92,69,5,4,yes,yes,no,yes,early,irregular,7486,6733,BTM Layout,Whitefield,"movies,travel,coding","reading,movies",68
60,98,3,2,no,no,yes,no,irregular,night,13849,19736,HSR Layout,Koramangala,"travel,reading,music","cricket,reading",61
174,43,1,4,yes,no,yes,no,irregular,night,16735,17477,Indiranagar,HSR Layout,cricket,"reading,coding",51
14,176,1,1,yes,yes,no,yes,early,night,10473,15034,BTM Layout,Indiranagar,music,"coding,movies",64
144,99,2,5,yes,yes,yes,no,night,early,10338,17627,Whitefield,HSR Layout,"coding,cricket","coding,movies,music",57
31,103,5,3,no,no,no,no,night,irregular,7003,18398,Indiranagar,BTM Layout,"cooking,movies","movies,coding,cooking",72
122,30,4,1,no,yes,yes,no,irregular,night,12411,15517,Koramangala,Indiranagar,"coding,music",reading,48
136,98,4,2,yes,no,no,no,irregular,night,14683,19736,HSR Layout,Koramangala,"cooking,reading","cricket,reading",59
190,142,3,1,no,yes,no,yes,night,early,9651,11161,Whitefield,Koramangala,"cooking,music","cooking,coding",56
111,149,3,5,yes,no,no,yes,night,irregular,5505,11932,HSR Layout,BTM Layout,cricket,"cooking,movies",46
78,22,1,4,no,no,no,no,night,night,8555,5483,Koramangala,Whitefield,music,"movies,coding,cricket",78
135,22,2,4,yes,no,no,no,early,night,9913,5483,Whitefield,Whitefield,"reading,cooking","movies,coding,cricket",70
83,3,3,5,no,yes,yes,no,irregular,night,7702,12365,HSR Layout,Whitefield,"cricket,music","reading,movies",50
94,2,3,5,no,no,yes,yes,early,early,19691,16878,Indiranagar,HSR Layout,coding,"movies,reading,cooking",80
199,5,2,1,no,no,yes,no,early,early,15150,16150,Whitefield,HSR Layout,movies,reading,75
15,96,2,5,yes,no,yes,yes,early,night,12844,12062,Whitefield,Indiranagar,"travel,cricket,coding","cricket,travel,music",67
180,6,4,3,no,no,no,yes,early,early,6876,7317,Indiranagar,Koramangala,music,"coding,cricket,reading",75
108,103,2,3,yes,no,no,no,night,irregular,17635,18398,BTM Layout,BTM Layout,"music,movies","movies,coding,cooking",78
91,127,3,5,no,yes,yes,yes,early,night,18094,19517,Whitefield,HSR Layout,"reading,coding,cooking","travel,cricket",63
99,67,5,1,yes,no,no,no,early,night,17627,13705,HSR Layout,BTM Layout,"coding,movies,music","cricket,reading",56
120,148,2,3,no,no,no,yes,early,irregular,11832,5488,Koramangala,Whitefield,"coding,movies,cricket",cricket,61
130,133,3,2,yes,yes,yes,no,night,irregular,5929,14522,Indiranagar,Whitefield,"movies,coding","coding,cricket,cooking",61
185,155,1,2,yes,yes,yes,yes,night,irregular,15218,7735,Koramangala,Koramangala,"coding,music","coding,reading,movies",81
199,163,2,4,no,no,yes,no,early,night,15150,17524,Whitefield,Whitefield,movies,"cricket,music",70
3,133,5,2,yes,yes,no,no,night,irregular,12365,14522,Whitefield,Whitefield,"reading,movies","coding,cricket,cooking",78
137,178,4,1,no,yes,no,yes,early,night,15589,6054,BTM Layout,Koramangala,cricket,coding,44
137,158,4,1,no,yes,no,no,early,early,15589,17308,BTM Layout,Whitefield,cricket,coding,71
138,46,5,5,no,yes,yes,yes,early,early,7103,18404,Whitefield,Indiranagar,reading,"travel,coding",70
131,84,4,1,yes,no,yes,no,early,night,9541,8282,BTM Layout,Koramangala,"travel,movies,coding","cricket,reading",51
182,100,4,3,no,yes,no,no,night,night,17634,16137,Koramangala,Indiranagar,travel,"travel,cooking,reading",78
198,24,2,3,yes,no,yes,no,irregular,night,16497,8943,Koramangala,Koramangala,"movies,cooking","reading,coding",58
39,197,1,2,yes,no,no,yes,night,early,10852,5414,BTM Layout,BTM Layout,"cricket,music","cricket,cooking",61
138,105,5,5,no,yes,yes,no,early,irregular,7103,14014,Whitefield,HSR Layout,reading,cricket,50
90,94,5,3,yes,no,yes,yes,early,early,14084,19691,Whitefield,Indiranagar,"cricket,reading",coding,66
63,151,1,3,yes,yes,yes,no,night,irregular,19926,10233,BTM Layout,Indiranagar,"cricket,travel",music,56
122,11,4,3,no,yes,yes,no,irregular,irregular,12411,13733,Koramangala,HSR Layout,"coding,music",cricket,65
32,150,5,4,yes,no,yes,yes,early,irregular,12160,8254,HSR Layout,HSR Layout,"reading,cooking","cricket,travel,coding",72
120,146,2,2,no,yes,no,yes,early,night,11832,15718,Koramangala,Koramangala,"coding,movies,cricket","music,reading,travel",64
13,170,3,2,no,yes,no,yes,early,night,6202,17336,Koramangala,Indiranagar,music,"cricket,music,coding",51
115,151,3,3,no,yes,yes,no,early,irregular,18331,10233,BTM Layout,Indiranagar,"cricket,cooking",music,50
197,178,2,1,no,yes,yes,yes,early,night,5414,6054,BTM Layout,Koramangala,"cricket,cooking",coding,65
198,176,2,1,yes,yes,yes,yes,irregular,night,16497,15034,Koramangala,Indiranagar,"movies,cooking","coding,movies",78
196,5,1,1,no,no,yes,no,irregular,early,12799,16150,Whitefield,HSR Layout,reading,reading,67
37,159,3,1,yes,no,yes,yes,early,irregular,14352,10591,Whitefield,HSR Layout,"cricket,movies,music","reading,cooking",60
184,31,3,5,no,no,yes,no,night,night,12043,7003,Indiranagar,Indiranagar,"cricket,coding","cooking,movies",76
156,4,1,2,no,yes,no,yes,early,early,7127,17212,Koramangala,BTM Layout,"music,coding,reading","cooking,music",61
127,87,5,3,yes,no,yes,yes,night,irregular,19517,6938,HSR Layout,Indiranagar,"travel,cricket","travel,music,cooking",59
180,56,4,3,no,yes,no,yes,early,irregular,6876,5250,Indiranagar,BTM Layout,music,"cooking,travel",55
103,10,3,1,no,yes,no,no,irregular,irregular,18398,12532,BTM Layout,Koramangala,"movies,coding,cooking",travel,66
171,111,3,3,no,yes,yes,no,night,night,5465,5505,Koramangala,HSR Layout,reading,cricket,67
196,130,1,3,no,yes,yes,yes,irregular,night,12799,5929,Whitefield,Indiranagar,reading,"movies,coding",56
79,24,2,3,no,no,yes,no,early,night,10283,8943,Whitefield,Koramangala,"cricket,travel","reading,coding",65
114,87,2,3,yes,no,yes,yes,early,irregular,5797,6938,Koramangala,Indiranagar,"movies,reading","travel,music,cooking",65
168,76,4,4,no,no,no,no,night,night,8472,16884,HSR Layout,BTM Layout,"coding,movies",reading,80
74,116,1,3,no,yes,no,no,early,night,7844,16300,Whitefield,Koramangala,cooking,"reading,cooking,music",59
154,176,1,1,no,yes,no,yes,night,night,11413,15034,HSR Layout,Indiranagar,travel,"coding,movies",64
156,14,1,1,no,yes,no,no,early,early,7127,10473,Koramangala,BTM Layout,"music,coding,reading",music,77
63,129,1,3,yes,no,yes,yes,night,night,19926,9851,BTM Layout,Indiranagar,"cricket,travel",travel,69
63,172,1,5,yes,yes,yes,yes,night,night,19926,9985,BTM Layout,BTM Layout,"cricket,travel",cooking,82
16,27,1,5,no,yes,yes,yes,night,night,12019,19128,HSR Layout,Whitefield,travel,"coding,cricket",62
56,152,3,1,yes,yes,yes,no,irregular,irregular,5250,12690,BTM Layout,Koramangala,"cooking,travel","movies,cricket",66
